RSRP,RSRQ,RSSI,SINR,FB,EI,CI,network,LATITUDE,LONGITUDE,RSP,Hm,Hb,CCI,Husr,deltaH,L,D,UCI,dg,dr,dw,hv,db,do,ekparam,ample,LOS,COST231,SPM,TR38901
-82.0,-8,-69.0,1.9,1650.0,751630,31,0,24.828358,102.847777,4.3,1,1998,18,1975,23,126.42,128.5,18,28.08,22.15,0,0,0.0,76.19,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.08}, {'start_distance': 28.08, 'environment': 'do', 'length': 8.96}, {'start_distance': 37.04, 'environment': 'dr', 'length': 6.54}, {'start_distance': 43.58, 'environment': 'do', 'length': 45.44}, {'start_distance': 89.02, 'environment': 'dr', 'length': 15.62}, {'start_distance': 104.64, 'environment': 'do', 'length': 2.29}, {'start_distance': 106.93, 'environment': 'do', 'length': 19.5}]",True,-74.29724829779603,-76.12390795008783,-74.44554769295901
-82.0,-8,-69.0,1.9,1650.0,751630,31,0,24.82836,102.847788,4.3,1,1998,18,1975,23,125.43,127.52,18,27.92,21.78,0,0,0.0,75.73,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 27.92}, {'start_distance': 27.92, 'environment': 'do', 'length': 1.35}, {'start_distance': 29.27, 'environment': 'do', 'length': 8.35}, {'start_distance': 37.62, 'environment': 'dr', 'length': 6.44}, {'start_distance': 44.06, 'environment': 'do', 'length': 44.19}, {'start_distance': 88.25, 'environment': 'dr', 'length': 15.34}, {'start_distance': 103.59, 'environment': 'do', 'length': 21.84}]",True,-74.21964325870421,-76.04650240041292,-74.37240157342295
-84.0,-10,-71.0,1.9,1650.0,751630,31,0,24.828358,102.8478,4.3,1,1998,18,1975,23,124.21,126.32,18,27.96,21.76,0,0,0.0,74.5,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 27.96}, {'start_distance': 27.96, 'environment': 'do', 'length': 1.24}, {'start_distance': 29.2, 'environment': 'do', 'length': 8.37}, {'start_distance': 37.57, 'environment': 'dr', 'length': 6.45}, {'start_distance': 44.02, 'environment': 'do', 'length': 43.85}, {'start_distance': 87.87, 'environment': 'dr', 'length': 15.29}, {'start_distance': 103.16, 'environment': 'do', 'length': 21.05}]",True,-74.12380033783192,-75.95090585076373,-74.28206545828336
-84.0,-10,-71.0,1.9,1650.0,751630,31,0,24.828358,102.847813,4.3,1,1998,18,1975,23,122.96,125.09,18,28.22,21.63,0,0,0.0,73.12,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.22}, {'start_distance': 28.22, 'environment': 'do', 'length': 0.81}, {'start_distance': 29.03, 'environment': 'do', 'length': 8.22}, {'start_distance': 37.25, 'environment': 'dr', 'length': 1.68}, {'start_distance': 38.93, 'environment': 'dr', 'length': 5.34}, {'start_distance': 44.27, 'environment': 'do', 'length': 1.12}, {'start_distance': 45.39, 'environment': 'do', 'length': 42.25}, {'start_distance': 87.64, 'environment': 'dr', 'length': 14.61}, {'start_distance': 102.25, 'environment': 'do', 'length': 20.7}]",True,-74.02461176376652,-75.85197224816714,-74.18857591971594
-83.0,-9,-71.0,2.0,1650.0,751630,31,0,24.828355,102.847877,4.3,1,1998,18,1975,23,116.72,118.96,18,28.15,18.74,0,0,0.0,69.82,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.15}, {'start_distance': 28.15, 'environment': 'do', 'length': 8.28}, {'start_distance': 36.43, 'environment': 'dr', 'length': 6.22}, {'start_distance': 42.65, 'environment': 'do', 'length': 40.39}, {'start_distance': 83.04, 'environment': 'dr', 'length': 12.52}, {'start_distance': 95.56, 'environment': 'do', 'length': 2.31}, {'start_distance': 97.87, 'environment': 'do', 'length': 18.86}]",True,-73.5152707613994,-75.34394054402041,-73.70849990558388
-83.0,-9,-71.0,2.0,1650.0,751630,31,0,24.828355,102.847897,4.3,1,1998,18,1975,23,114.81,117.09,18,28.36,17.86,0,0,0.0,68.6,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.36}, {'start_distance': 28.36, 'environment': 'do', 'length': 8.62}, {'start_distance': 36.98, 'environment': 'dr', 'length': 6.31}, {'start_distance': 43.29, 'environment': 'do', 'length': 39.31}, {'start_distance': 82.6, 'environment': 'dr', 'length': 11.55}, {'start_distance': 94.15, 'environment': 'do', 'length': 20.67}]",True,-73.35465716538833,-75.18373981698012,-73.55711461629816
-84.0,-9,-71.0,1.9,1650.0,751630,31,0,24.828357,102.847908,4.3,1,1998,18,1975,23,113.84,116.14,18,28.86,17.2,0,0,0.0,67.79,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.86}, {'start_distance': 28.86, 'environment': 'do', 'length': 8.26}, {'start_distance': 37.12, 'environment': 'do', 'length': 0.88}, {'start_distance': 38.0, 'environment': 'dr', 'length': 1.79}, {'start_distance': 39.79, 'environment': 'dr', 'length': 5.32}, {'start_distance': 45.11, 'environment': 'do', 'length': 0.78}, {'start_distance': 45.89, 'environment': 'do', 'length': 37.17}, {'start_distance': 83.06, 'environment': 'dr', 'length': 10.09}, {'start_distance': 93.15, 'environment': 'do', 'length': 20.68}]",True,-73.27207672144355,-75.10137165209356,-73.47927896161885
-77.0,-10,-75.0,10.0,1650.0,751630,31,0,24.828362,102.847932,4.3,1,1998,18,1975,23,111.75,114.09,18,29.1,16.57,0,0,0.0,66.07,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.1}, {'start_distance': 29.1, 'environment': 'do', 'length': 8.85}, {'start_distance': 37.95, 'environment': 'dr', 'length': 6.05}, {'start_distance': 44.0, 'environment': 'do', 'length': 35.02}, {'start_distance': 79.02, 'environment': 'dr', 'length': 10.52}, {'start_distance': 89.54, 'environment': 'do', 'length': 22.19}]",True,-73.09155101887033,-74.9213100040143,-73.30912564716552
-83.0,-9,-75.0,2.0,1650.0,751630,31,0,24.828363,102.847943,4.3,1,1998,18,1975,23,110.75,113.11,18,29.12,16.45,0,0,0.0,65.17,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.12}, {'start_distance': 29.12, 'environment': 'do', 'length': 8.87}, {'start_distance': 37.99, 'environment': 'dr', 'length': 6.05}, {'start_distance': 44.04, 'environment': 'do', 'length': 34.06}, {'start_distance': 78.1, 'environment': 'dr', 'length': 10.41}, {'start_distance': 88.51, 'environment': 'do', 'length': 22.25}]",True,-73.00410177464211,-74.83408555445074,-73.22670093677927
-83.0,-9,-75.0,2.0,1650.0,751630,31,0,24.828362,102.847953,4.3,1,1998,18,1975,23,109.77,112.15,18,29.1,16.42,0,0,0.0,64.24,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.1}, {'start_distance': 29.1, 'environment': 'do', 'length': 1.28}, {'start_distance': 30.38, 'environment': 'do', 'length': 7.75}, {'start_distance': 38.13, 'environment': 'dr', 'length': 5.37}, {'start_distance': 43.5, 'environment': 'dr', 'length': 1.36}, {'start_distance': 44.86, 'environment': 'do', 'length': 1.25}, {'start_distance': 46.11, 'environment': 'do', 'length': 32.7}, {'start_distance': 78.81, 'environment': 'dr', 'length': 9.67}, {'start_distance': 88.48, 'environment': 'do', 'length': 21.27}]",True,-72.9176994552282,-74.74790533850489,-73.14526299849582
-86.0,-11,-75.0,1.9,1650.0,751630,31,0,24.82836,102.847965,4.3,1,1998,18,1975,23,108.55,110.96,18,29.02,16.53,0,0,0.0,63.0,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.02}, {'start_distance': 29.02, 'environment': 'do', 'length': 1.09}, {'start_distance': 30.11, 'environment': 'do', 'length': 7.74}, {'start_distance': 37.85, 'environment': 'dr', 'length': 5.34}, {'start_distance': 43.19, 'environment': 'dr', 'length': 1.59}, {'start_distance': 44.78, 'environment': 'do', 'length': 0.97}, {'start_distance': 45.75, 'environment': 'do', 'length': 32.7}, {'start_distance': 78.45, 'environment': 'dr', 'length': 9.6}, {'start_distance': 88.05, 'environment': 'do', 'length': 20.52}]",True,-72.80956411227201,-74.64004796533995,-73.04334074171315
-86.0,-11,-75.0,1.9,1650.0,751630,31,0,24.82836,102.847975,4.3,1,1998,18,1975,23,107.61,110.04,18,28.85,16.54,0,0,0.0,62.22,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.85}, {'start_distance': 28.85, 'environment': 'do', 'length': 0.96}, {'start_distance': 29.81, 'environment': 'do', 'length': 7.89}, {'start_distance': 37.7, 'environment': 'dr', 'length': 6.47}, {'start_distance': 44.17, 'environment': 'do', 'length': 32.88}, {'start_distance': 77.05, 'environment': 'dr', 'length': 10.07}, {'start_distance': 87.12, 'environment': 'do', 'length': 20.49}]",True,-72.72516581578326,-74.55586662083202,-72.96379168206634
-84.0,-11,-75.0,1.9,1650.0,751630,31,0,24.828358,102.847995,4.3,1,1998,18,1975,23,105.64,108.11,18,28.87,15.93,0,0,0.0,60.84,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.87}, {'start_distance': 28.87, 'environment': 'do', 'length': 7.89}, {'start_distance': 36.76, 'environment': 'do', 'length': 1.26}, {'start_distance': 38.02, 'environment': 'dr', 'length': 1.3}, {'start_distance': 39.32, 'environment': 'dr', 'length': 5.28}, {'start_distance': 44.6, 'environment': 'do', 'length': 32.05}, {'start_distance': 76.65, 'environment': 'dr', 'length': 9.34}, {'start_distance': 85.99, 'environment': 'do', 'length': 19.63}]",True,-72.54579613243116,-74.37695802034212,-72.79472796593193
-75.0,-8,-71.0,2.3,1650.0,751630,31,0,24.828362,102.848082,4.3,1,1998,18,1975,23,97.68,100.35,18,30.28,15.88,0,0,0.0,51.53,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 30.28}, {'start_distance': 30.28, 'environment': 'do', 'length': 8.84}, {'start_distance': 39.12, 'environment': 'dr', 'length': 1.15}, {'start_distance': 40.27, 'environment': 'dr', 'length': 5.0}, {'start_distance': 45.27, 'environment': 'dr', 'length': 1.43}, {'start_distance': 46.7, 'environment': 'do', 'length': 24.81}, {'start_distance': 71.51, 'environment': 'dr', 'length': 8.3}, {'start_distance': 79.81, 'environment': 'do', 'length': 17.89}]",True,-71.7907467938217,-73.6238495911641,-72.08306117439521
-75.0,-8,-71.0,2.3,1650.0,751630,31,0,24.828365,102.848093,4.3,1,1998,18,1975,23,96.8,99.49,18,30.08,15.21,0,0,0.0,51.52,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 30.08}, {'start_distance': 30.08, 'environment': 'do', 'length': 8.51}, {'start_distance': 38.59, 'environment': 'dr', 'length': 6.32}, {'start_distance': 44.91, 'environment': 'do', 'length': 1.08}, {'start_distance': 45.99, 'environment': 'do', 'length': 23.89}, {'start_distance': 69.88, 'environment': 'dr', 'length': 8.88}, {'start_distance': 78.76, 'environment': 'do', 'length': 18.06}]",True,-71.70349902499173,-73.53682609909163,-72.00082636332141
-75.0,-8,-71.0,2.3,1650.0,751630,31,0,24.828365,102.848103,4.3,1,1998,18,1975,23,95.88,98.6,18,30.02,15.39,0,0,0.0,50.47,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.45}, {'start_distance': 28.45, 'environment': 'dg', 'length': 1.57}, {'start_distance': 30.02, 'environment': 'do', 'length': 8.46}, {'start_distance': 38.48, 'environment': 'do', 'length': 1.06}, {'start_distance': 39.54, 'environment': 'dr', 'length': 6.23}, {'start_distance': 45.77, 'environment': 'do', 'length': 23.11}, {'start_distance': 68.88, 'environment': 'dr', 'length': 9.17}, {'start_distance': 78.05, 'environment': 'do', 'length': 17.84}]",True,-71.61241001218592,-73.44597123724128,-71.91497101298476
-75.0,-8,-71.0,2.3,1650.0,751630,31,0,24.82837,102.84813,4.3,1,1998,18,1975,23,93.63,96.41,18,31.84,14.65,0,0,0.0,47.14,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.83}, {'start_distance': 29.83, 'environment': 'dg', 'length': 2.01}, {'start_distance': 31.84, 'environment': 'do', 'length': 9.35}, {'start_distance': 41.19, 'environment': 'dr', 'length': 6.23}, {'start_distance': 47.42, 'environment': 'do', 'length': 20.14}, {'start_distance': 67.56, 'environment': 'dr', 'length': 8.42}, {'start_distance': 75.98, 'environment': 'do', 'length': 17.65}]",True,-71.38472150521302,-73.21886802019318,-71.70036470722255
-76.0,-9,-71.0,2.3,1650.0,751630,31,0,24.82837,102.84813,4.3,1,1998,18,1975,23,93.63,96.41,18,31.84,14.65,0,0,0.0,47.14,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 29.83}, {'start_distance': 29.83, 'environment': 'dg', 'length': 2.01}, {'start_distance': 31.84, 'environment': 'do', 'length': 9.35}, {'start_distance': 41.19, 'environment': 'dr', 'length': 6.23}, {'start_distance': 47.42, 'environment': 'do', 'length': 20.14}, {'start_distance': 67.56, 'environment': 'dr', 'length': 8.42}, {'start_distance': 75.98, 'environment': 'do', 'length': 17.65}]",True,-71.38472150521302,-73.21886802019318,-71.70036470722255
-80.0,-11,-71.0,2.2,1650.0,751630,31,0,24.82817,102.84834,4.3,1,1998,18,1975,23,65.91,69.81,18,24.24,5.45,0,0,0.0,36.22,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 24.24}, {'start_distance': 24.24, 'environment': 'do', 'length': 7.82}, {'start_distance': 32.06, 'environment': 'do', 'length': 1.04}, {'start_distance': 33.1, 'environment': 'dr', 'length': 5.45}, {'start_distance': 38.55, 'environment': 'do', 'length': 27.35}]",True,-68.11219559622744,-69.95475437789888,-68.61586692041875
-78.0,-9,-71.0,14.7,1650.0,751630,31,0,24.828258,102.848335,4.3,1,1998,18,1975,23,69.64,73.34,18,28.78,6.72,0,0,0.0,34.13,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.78}, {'start_distance': 28.78, 'environment': 'do', 'length': 8.67}, {'start_distance': 37.45, 'environment': 'dr', 'length': 6.72}, {'start_distance': 44.17, 'environment': 'do', 'length': 25.45}]",True,-68.61223821904379,-70.45351160465815,-69.08717880801898
-80.0,-10,-71.0,2.1,1650.0,751630,31,0,24.82826,102.848345,4.3,1,1998,18,1975,23,68.8,72.54,18,28.81,6.67,0,0,0.0,33.33,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.81}, {'start_distance': 28.81, 'environment': 'do', 'length': 8.66}, {'start_distance': 37.47, 'environment': 'dr', 'length': 6.67}, {'start_distance': 44.14, 'environment': 'do', 'length': 24.66}]",True,-68.50105629011897,-70.34261547699613,-68.98238501165527
-80.0,-10,-71.0,2.1,1650.0,751630,31,0,24.82826,102.848345,4.3,1,1998,18,1975,23,68.8,72.54,18,28.81,6.67,0,0,0.0,33.33,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.81}, {'start_distance': 28.81, 'environment': 'do', 'length': 8.66}, {'start_distance': 37.47, 'environment': 'dr', 'length': 6.67}, {'start_distance': 44.14, 'environment': 'do', 'length': 24.66}]",True,-68.50105629011897,-70.34261547699613,-68.98238501165527
-79.0,-8,-71.0,2.1,1650.0,751630,31,0,24.82826,102.848345,4.3,1,1998,18,1975,23,68.8,72.54,18,28.81,6.67,0,0,0.0,33.33,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.81}, {'start_distance': 28.81, 'environment': 'do', 'length': 8.66}, {'start_distance': 37.47, 'environment': 'dr', 'length': 6.67}, {'start_distance': 44.14, 'environment': 'do', 'length': 24.66}]",True,-68.50105629011897,-70.34261547699613,-68.98238501165527
-79.0,-8,-71.0,2.1,1650.0,751630,31,0,24.82826,102.848345,4.3,1,1998,18,1975,23,68.8,72.54,18,28.81,6.67,0,0,0.0,33.33,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.81}, {'start_distance': 28.81, 'environment': 'do', 'length': 8.66}, {'start_distance': 37.47, 'environment': 'dr', 'length': 6.67}, {'start_distance': 44.14, 'environment': 'do', 'length': 24.66}]",True,-68.50105629011897,-70.34261547699613,-68.98238501165527
-82.0,-10,-71.0,2.0,1650.0,751630,31,0,24.82826,102.848345,4.3,1,1998,18,1975,23,68.8,72.54,18,28.81,6.67,0,0,0.0,33.33,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.81}, {'start_distance': 28.81, 'environment': 'do', 'length': 8.66}, {'start_distance': 37.47, 'environment': 'dr', 'length': 6.67}, {'start_distance': 44.14, 'environment': 'do', 'length': 24.66}]",True,-68.50105629011897,-70.34261547699613,-68.98238501165527
-76.0,-11,-71.0,2.3,1650.0,751630,31,0,24.82826,102.848345,4.3,1,1998,18,1975,23,68.8,72.54,18,28.81,6.67,0,0,0.0,33.33,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.81}, {'start_distance': 28.81, 'environment': 'do', 'length': 8.66}, {'start_distance': 37.47, 'environment': 'dr', 'length': 6.67}, {'start_distance': 44.14, 'environment': 'do', 'length': 24.66}]",True,-68.50105629011897,-70.34261547699613,-68.98238501165527
-76.0,-11,-71.0,2.3,1650.0,751630,31,0,24.82827,102.848348,4.3,1,1998,18,1975,23,68.98,72.71,6,29.72,7.94,0,0,0.0,31.31,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.05}, {'start_distance': 28.05, 'environment': 'dg', 'length': 1.67}, {'start_distance': 29.72, 'environment': 'do', 'length': 9.33}, {'start_distance': 39.05, 'environment': 'dr', 'length': 1.03}, {'start_distance': 40.08, 'environment': 'dr', 'length': 4.67}, {'start_distance': 44.75, 'environment': 'dr', 'length': 1.05}, {'start_distance': 45.8, 'environment': 'do', 'length': 21.98}, {'start_distance': 67.78, 'environment': 'dr', 'length': 1.21}]",True,-68.52478469788842,-70.36628288916161,-69.00475006644315
-80.0,-10,-69.0,2.1,1650.0,751630,31,0,24.82827,102.848348,4.3,1,1998,18,1975,23,68.98,72.71,6,29.72,7.94,0,0,0.0,31.31,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.05}, {'start_distance': 28.05, 'environment': 'dg', 'length': 1.67}, {'start_distance': 29.72, 'environment': 'do', 'length': 9.33}, {'start_distance': 39.05, 'environment': 'dr', 'length': 1.03}, {'start_distance': 40.08, 'environment': 'dr', 'length': 4.67}, {'start_distance': 44.75, 'environment': 'dr', 'length': 1.05}, {'start_distance': 45.8, 'environment': 'do', 'length': 21.98}, {'start_distance': 67.78, 'environment': 'dr', 'length': 1.21}]",True,-68.52478469788842,-70.36628288916161,-69.00475006644315
-80.0,-10,-69.0,2.1,1650.0,751630,31,0,24.82827,102.848348,4.3,1,1998,18,1975,23,68.98,72.71,6,29.72,7.94,0,0,0.0,31.31,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 28.05}, {'start_distance': 28.05, 'environment': 'dg', 'length': 1.67}, {'start_distance': 29.72, 'environment': 'do', 'length': 9.33}, {'start_distance': 39.05, 'environment': 'dr', 'length': 1.03}, {'start_distance': 40.08, 'environment': 'dr', 'length': 4.67}, {'start_distance': 44.75, 'environment': 'dr', 'length': 1.05}, {'start_distance': 45.8, 'environment': 'do', 'length': 21.98}, {'start_distance': 67.78, 'environment': 'dr', 'length': 1.21}]",True,-68.52478469788842,-70.36628288916161,-69.00475006644315
-79.0,-11,-69.0,2.2,1650.0,751630,31,0,24.828262,102.848353,4.3,1,1998,18,1975,23,68.15,71.93,18,28.99,6.72,0,0,0.0,32.43,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 27.95}, {'start_distance': 27.95, 'environment': 'dg', 'length': 1.04}, {'start_distance': 28.99, 'environment': 'do', 'length': 8.38}, {'start_distance': 37.37, 'environment': 'do', 'length': 0.92}, {'start_distance': 38.29, 'environment': 'dr', 'length': 6.72}, {'start_distance': 45.01, 'environment': 'do', 'length': 23.12}]",True,-68.41545301879306,-70.25723225512684,-68.90170021089541
-79.0,-11,-69.0,2.2,1650.0,751630,31,0,24.828262,102.848353,4.3,1,1998,18,1975,23,68.15,71.93,18,28.99,6.72,0,0,0.0,32.43,[],"[{'start_distance': 0, 'environment': 'dg', 'length': 27.95}, {'start_distance': 27.95, 'environment': 'dg', 'length': 1.04}, {'start_distance': 28.99, 'environment': 'do', 'length': 8.38}, {'start_distance': 37.37, 'environment': 'do', 'length': 0.92}, {'start_distance': 38.29, 'environment': 'dr', 'length': 6.72}, {'start_distance': 45.01, 'environment': 'do', 'length': 23.12}]",True,-68.41545301879306,-70.25723225512684,-68.90170021089541
